Status,Year,Month,Day,Name,AltName1,AltName2,AltName3,VictimsRace,VictimsSex,VictimsAge,LynchCounty,LynchState,FIPSLynch,MobCounty,MobState,FIPSMob,CompositionofMob,MethodofDeath,Accusation,Source,ProblemFlag,lynchdate,placehold,vicnum,strvicnum,uniqueid
Lynching,1899,10,19,Joseph Leflore,Joseph Luflore,Joseph Laflore,Joe Leflore,Black,Male,,Leake,MS,28079,Leake,MS,28079,,Burned,Murder of a white family and arson,"New Orleans (LA) Daily Picayune 10/21/1899, p. 12
New York (NY) Times 10/21/1899, p. 7 (Ancestry.com)
Atlanta (GA) Constitution 10/21/1899, p. 2 (Ancestry.com)",,18991019,MS18991019,1,01,MS1899101901
Lynching,1899,12,23,Charlie West,Chas. West,Frank West,,Black,Male,,Hinds,MS,28049,Hinds,MS,28049,,Hanged,Murder of a 80 year-old white man and an attempted criminal assault on his niece,"New Orleans (LA) Times-Picayune 12/24/1899, p. 10
Little Rock (AR) Arkansas Gazette 12/24/1899, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 12/24/1899, p. 1 (GenealogyBank.com)",,18991223,MS18991223,1,01,MS1899122301
Lynching,1899,12,23,James Martin,Jim Martin,,,Black,Male,,Hinds,MS,28049,Hinds,MS,28049,,Hanged,Murder of a 80 year-old white man and an attempted criminal assault on his niece,"New Orleans (LA) Times-Picayune 12/24/1899, p. 10
Little Rock (AR) Arkansas Gazette 12/24/1899, p. 2 (GenealogyBank.com)
Macon (GA) Telegraph 12/24/1899, p. 1 (GenealogyBank.com)",,18991223,MS18991223,2,02,MS1899122302
Lynching,1900,3,9,Thomas Clayton,,,,Black,Male,,DeSoto,MS,28033,DeSoto,MS,28033,Black,Shot,Criminal assault on a 10 year-old black girl,"New Orleans (LA) Daily Picayune 3/11/1900, p. 7
Savannah (GA) Morning News 3/11/1900, p. 7
Charlotte (NC) Observer 3/11/1900, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 3/11/1900, p. 14, Second Section (GenealogyBank.com)",,19000309,MS19000309,1,01,MS1900030901
Lynching,1900,3,26,William Edwards,Wm. Edwards  ,"""Wing"" Smith",Will Smith,Black,Male,,Washington,MS,28151,Washington,MS,28151,,Hanged and riddled with bullets,Murder,"Atlanta (GA) Constitution 3/28/1900, p. 1 (Ancestry.com; NewspaperArchive.com)
New Orleans (LA) Daily Picayune 3/28/1900, p. 10
Northwood (IO) Worth County Index 4/5/1900, p. 2 (NewspaperArchive.com)",,19000326,MS19000326,1,01,MS1900032601
Lynching,1900,4,16,Moses York,,,,Black,Male,50,Tunica,MS,28143,Tunica,MS,28143,,Hanged and riddled with bullets,"Murder of a white man, an Italian fruit vendor","New Orleans (LA) Times-Picayune 4/17/1900, p. 7 (GenealogyBank.com)-50)
Memphis (TN) Commercial Appeal 4/17/1900, p. 1
Wilkes-Barre (PA) Times 4/17/1900, p. 6 (GenealogyBank.com)",,19000416,MS19000416,1,01,MS1900041601
Lynching,1900,4,19,Henry McAfee,,,,Black,Male,,Hinds,MS,28049,Hinds,MS,28049,,Hanged,Entered the home of a married white woman; attempted assault on a married white woman,"New Orleans (LA) Daily Picayune 4/20/1900, p. 12
Columbus (GA) Daily Enquirer 4/20/1900, p. 7 (GenealogyBank.com)
Charlotte (NC) Observer 4/20/1900, p. 4 (GenealogyBank.com)
Birmingham (AL) Age-Herald 4/20/1900, p. 2 (GenealogyBank.com)",,19000419,MS19000419,1,01,MS1900041901
Lynching,1900,4,30,Henry Ratcliff,Unnamed Negro,,,Black,Male,,Amite,MS,28005,Amite,MS,28005,,Hanged,Altercation with three white men; race prejudice,"New Orleans (LA) Times-Picayune 5/6/1900, p. 18 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 5/7/1900, p. 8
Athens (GA) Daily Banner 5/8/1900 
Memphis (TN) Commercial Appeal 5/12/1900, p. 3",,19000430,MS19000430,1,01,MS1900043001
Lynching,1900,4,30,George Gordon,,,,Black,Male,,Tallahatchie,MS,28135,Tallahatchie,MS,28135,,Hanged,"Assaulted a white man, a plantation manager","New Orleans (LA) Daily Picayune 5/1/1900, p. 12
Frederick (MD) News 5/1/1900, p. 1 (Ancestry.com)
Birmingham (AL) Age-Herald 5/1/1900, p. 1 (GenealogyBank.com)",,19000430,MS19000430,2,02,MS1900043002
Lynching,1900,5,13,Samuel Hinson,Sam Hinson,,,Black,Male,,Neshoba,MS,28099,Neshoba ,MS,28099,,Hanged,Assaulted (nonsexual) a married white woman,"Memphis (TN) Commercial Appeal 5/17/1900, p. 10
Jackson Clarion-Ledger 5/17/1900, p. 5
New Orleans (LA) Times-Picayune 5/17/1900, p. 10 (GenealogyBank.com)",,19000513,MS19000513,1,01,MS1900051301
Lynching,1900,5,17,Son of William Fisher,Son of Wm. Fisher,,,Black,Male,,Leflore,MS,28083,Leflore,MS,28083,,Shot,"Fatally wounded a white man, a prominent planter","Frederick (MD) News 5/18/1900, p. 1 (Ancestry.com)
Grand Forks (ND) Herald 5/18/1900, p. 1 (GenealogyBank.com)
Dallas (TX) Morning News 5/18/1900, p. 1 (GenealogyBank.com)",,19000517,MS19000517,1,01,MS1900051701
Lynching,1900,5,17,William Fisher,Wm. Fisher,,,Black,Male,,Leflore,MS,28083,Leflore,MS,28083,,Shot,"Fatally wounded a white man, a prominent planter","Frederick (MD) News 5/18/1900, p. 1 (Ancestry.com)
Grand Forks (ND) Herald 5/18/1900, p. 1 (GenealogyBank.com)
Dallas (TX) Morning News 5/18/1900, p. 1 (GenealogyBank.com)",,19000517,MS19000517,2,02,MS1900051702
Lynching,1900,5,31,Dago Pete,,,,Black,Male,,Tallahatchie,MS,28135,Tallahatchie,MS,28135,Black,Unreported,Criminal assault on a black woman,"Memphis (TN) Commercial Appeal 6/4/1900, p. 5
Dallas (TX) Morning News 6/4/1900, p. 1 (GenealogyBank.com)
Baltimore (MD) Sun 6/5/1900, p. 6 (GenealogyBank.com)",,19000531,MS19000531,1,01,MS1900053101
Lynching,1900,6,9,Henry Askew ,� Askew,Henry Askey,,Black,Male,,Harrison,MS,28047,Harrison,MS,28047,,Hanged and riddled with bullets,Rape and murder of a 13 year-old white girl,"New Orleans (LA) Daily Picayune 6/10/1900, p. 2
Biloxi Daily Herald 6/10/1900, p. 1 (GenealogyBank.com)
Marion (OH) Daily Star 6/11/1900, p. 2 (Ancestry.com)
New Orleans (LA) Times-Picayune 6/11/1900, p. 8 (GenealogyBank.com)
Wellsboro (PA) Agitator 6/13/1900, p. 8 (Ancestry.com)",,19000609,MS19000609,1,01,MS1900060901
Lynching,1900,6,9,Ed Russell,Ed Russ,� Reese,,Black,Male,,Harrison,MS,28047,Harrison,MS,28047,,Hanged and riddled with bullets,Rape and murder of a 13 year-old white girl,"New Orleans (LA) Daily Picayune 6/10/1900, p. 2
Biloxi Daily Herald 6/10/1900, p. 1 (GenealogyBank.com)
Marion (OH) Daily Star 6/11/1900, p. 2 (Ancestry.com)
New Orleans (LA) Times-Picayune 6/11/1900, p. 8 (GenealogyBank.com)
Wellsboro (PA) Agitator 6/13/1900, p. 8 (Ancestry.com)",,19000609,MS19000609,2,02,MS1900060902
Lynching,1900,8,13,Jack Betts,Jack Botts,,,Black,Male,,Alcorn,MS,28003,Alcorn,MS,28003,,Hanged,Criminal assault on a 10 year-old white girl,"Jackson (MI) Citizen Patriot 8/13/1900, p. 1 (GenealogyBank.com)
New Haven (CN) Register 8/13/1900, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/14/1900, p. 5 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 8/14/1900, p. 9 (GenealogyBank.com)",,19000813,MS19000813,1,01,MS1900081301
Lynching,1900,9,14,William Brown,Wm. Brown,,,Black,Male,,Tunica,MS,28143,Tunica,MS,28143,Masked,Hanged,"Murder of a white man, a prominent planter","New York (NY) Times 9/15/1900, p. 7 (Ancestry.com)
New Orleans (LA) Times-Picayune 9/15/1900, p. 7 (GenealogyBank.com)
Columbus (GA) Daily Enquirer 9/15/1900, p. 5 (GenealogyBank.com)
Statesville (NC) Landmark 9/18/1900, p. 2 (Ancestry.com)",,19000914,MS19000914,1,01,MS1900091401
Lynching,1900,9,14,Frank Brown,,,,Black,Male,,Tunica,MS,28143,Tunica,MS,28143,Masked,Hanged,"Murder of a white man, a prominent planter","New York (NY) Times 9/15/1900, p. 7 (Ancestry.com)
New Orleans (LA) Times-Picayune 9/15/1900, p. 7 (GenealogyBank.com)
Columbus (GA) Daily Enquirer 9/15/1900, p. 5 (GenealogyBank.com)
Statesville (NC) Landmark 9/18/1900, p. 2 (Ancestry.com)",,19000914,MS19000914,2,02,MS1900091402
Lynching,1900,9,14,David Moore,,,,Black,Male,,Tunica,MS,28143,Tunica,MS,28143,Masked,Hanged,"Murder of a white man, a prominent planter","New York (NY) Times 9/15/1900, p. 7 (Ancestry.com)
New Orleans (LA) Times-Picayune 9/15/1900, p. 7 (GenealogyBank.com)
Columbus (GA) Daily Enquirer 9/15/1900, p. 5 (GenealogyBank.com)
Statesville (NC) Landmark 9/18/1900, p. 2 (Ancestry.com)",,19000914,MS19000914,3,03,MS1900091403
Lynching,1900,10,22,Gloster Barnes,,,,Black,Male,,Warren,MS,28149,Warren,MS,28149,Black,Shot,Murder of his wife and wounding a black man,"New Orleans (LA) Times-Picayune 10/23/1900, p. 14 (GenealogyBank.com)
Marion (OH) Daily Star 10/24/1900, p. 2 (Ancestry.com)
Augusta (GA) Chronicle 10/24/1900, p. 1 (GenealogyBank.com)
Birmingham (AL) Age-Herald 10/24/1900, p. 1 (GenealogyBank.com) ",,19001022,MS19001022,1,01,MS1900102201
Lynching,1900,11,7,Lit Nabors,Kit Nabors,,,Black,Male,,Coahoma,MS,28027,Coahoma,MS,28027,,Hanged,Murder of a white man,"New Orleans (LA) Times-Picayune 11/9/1900, p. 9 (GenealogyBank.com)
Athens (GA) Weekly Banner 11/9/1900, p. 1 (Athens Historic Newspapers)
Duluth (MN) News-Tribune 11/9/1900, p. 2 (GenealogyBank.com)
Columbia (SC) State 11/9/1900, p. 8 (GenealogyBank.com)",,19001107,MS19001107,1,01,MS1900110701
Lynching,1900,12,18,Lee Manning,Unnamed Negro,Unknown Negro Man,,Black,Male,,Issaquena,MS,28055,Issaquena,MS,28055,,Hanged,"Murder of a white man, a boatman, his wife and child","Birmingham (AL) Age-Herald 12/19/1900, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 12/19/1900, p. 4 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 12/22/1900, p. 4
Macon (GA) Telegraph 12/22/1900, p. 2 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 12/23/1900, p. 10 (GenealogyBank.com)",,19001218,MS19001218,1,01,MS1900121801
Lynching,1900,12,18,John Wilson,Unnamed Negro,Unknown Negro Man,,Black,Male,,Issaquena,MS,28055,Issaquena,MS,28055,,Hanged,"Murder of a white man, a boatman, his wife and child","Birmingham (AL) Age-Herald 12/19/1900, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 12/19/1900, p. 4 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 12/22/1900, p. 4
Macon (GA) Telegraph 12/22/1900, p. 2 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 12/23/1900, p. 10 (GenealogyBank.com)",,19001218,MS19001218,2,02,MS1900121802
Lynching,1900,12,20,Henry Lewis,� Lewis,,,Black,Male,,Harrison,MS,28047,Harrison,MS,28047,,Riddled with bullets,"Murder of a white man, a marshal","New Orleans (LA) Times-Picayune 12/21/1900, p. 1, 2 (GenealogyBank.com)
Atlanta (GA) Constitution 12/21/1900, p. 2
Lumberton (NC) Robesonian 12/25/1900, p. 2 (NewspaperArchive.com)
Biloxi Daily Herald 12/23/1900, p. 1 (GenealogyBank.com)",,19001220,MS19001220,1,01,MS1900122001
Lynching,1901,2,2,Warren Mathews,Wanner Matthews,Warner Matthews,Warren Stewart,Black,Male,35-38,Jackson,MS,28059,Jackson,MS,28059,Creole,Hanged and riddled with bullets,Attempted criminal assault on a 12-15 year-old white girl,"New Orleans (LA) Times-Picayune 2/3/1901, p. 2 (GenealogyBank.com)
Biloxi Daily Herald 2/3/1901, p. 8 (GenealogyBank.com)
Birmingham (AL) Age-Herald 2/4/1901, p. 7 (GenealogyBank.com)",,19010202,MS19010202,1,01,MS1901020201
Lynching,1901,2,18,Ishman Fed,Isham Fed,Fred. Isham,,Black,Male,,Noxubee,MS,28103,Noxubee,MS,28103,,Shot,Burning a barn which killed livestock,"New Orleans (LA) Times-Picayune 2/19/1901, p. 11 (GenealogyBank.com)
Marion (OH) Daily Star 2/19/1901, p. 2 (Ancestry.com)
New Orleans (LA) Item 2/19/1901, p. 3 (GenealogyBank.com)
Biloxi Daily Herald 2/20/1901, p. 1 (GenealogyBank.com)",,19010218,MS19010218,1,01,MS1901021801
Lynching,1901,2,18,Henry Fed,Henry Isham  ,,,Black,Male,,Noxubee,MS,28103,Noxubee,MS,28103,,Shot,Burning a barn which killed livestock,"New Orleans (LA) Times-Picayune 2/19/1901, p. 11 (GenealogyBank.com)
Marion (OH) Daily Star 2/19/1901, p. 2 (Ancestry.com)
New Orleans (LA) Item 2/19/1901, p. 3 (GenealogyBank.com)
Biloxi Daily Herald 2/20/1901, p. 1 (GenealogyBank.com)",,19010218,MS19010218,2,02,MS1901021802
Lynching,1901,2,26,John Knox,,,,White-Canadian,Male,,Jackson,MS,28059,Jackson,MS,28059,,Hanged and riddled with bullets,Kililng his 12 year-old step-son,"New Orleans (LA) Daily Picayune 2/27/1901, p. 1
Marion (OH) Daily Star 2/27/1901, p. 2 (Ancestry.com)
Atlanta (GA) Journal 3/13/1901, p. 2
Birmingham (AL) Age-Herald 3/15/1901, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Review 3/16/1901, p. 1 (NewspaperArchive.com)",,19010226,MS19010226,1,01,MS1901022601
Lynching,1901,3,20,Charles Hollingsworth,,,,Black,Male,,Hinds,MS,28049,Hinds,MS,28049,,Shot,Implicated in the attempted criminal assault on a young white woman,"New Orleans (LA) Times-Picayune 3/21/1901, p. 10 (GenealogyBank.com)
Marion (OH) Daily Star 3/21/1901, p. 2 (Ancestry.com)
Philadelphia (PA) Inquirer 3/22/1901, p. 1 (GenealogyBank.com)
Fort Worth (TX) Morning Register 3/22/1901, p. 2 (GenealogyBank.com)",,19010320,MS19010320,1,01,MS1901032001
Lynching,1901,3,20,Jody Bell,Terry Bell,Jerry Bell,Judy Bell,Black,Male,25,Hinds,MS,28049,Hinds,MS,28049,,Hanged,Found in a young white woman�s bedroom; attempted criminal assault on a young white woman,"New Orleans (LA) Times-Picayune 3/21/1901, p. 10 (GenealogyBank.com)
Marion (OH) Daily Star 3/21/1901, p. 2 (Ancestry.com)
New Orleans (LA) Item 3/21/1901, p. 8 (GenealogyBank.com)
Dallas (TX) Morning News 3/21/1901, p. 1 (GenealogyBank.com)",,19010320,MS19010320,2,02,MS1901032002
Lynching,1901,5,22,Milton Calvert,Milt Calvert,Matt Calvert,,Black,Male,,Clay,MS,28025,Clay,MS,28025,,Hanged,Attempted criminal assault on a 10 year-old white girl,"Newark (OH) Daily Advocate 5/23/1901, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 5/23/1901, p. 2
Rockford (IL) Daily Republic 5/23/1901, p. 1 (GenealogyBank.com)
Jackson Clarion-Ledger 5/24/1901, p. 4",,19010522,MS19010522,1,01,MS1901052201
Lynching,1901,5,22,John Williamson,Unnamed Negro,,,Black,Male,,Clay,MS,28025,Clay,MS,28025,,Riddled with bullets,Living with a white woman,"Newark (OH) Daily Advocate 5/23/1901, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 5/23/1901, p. 2
Rockford (IL) Daily Republic 5/23/1901, p. 1 (GenealogyBank.com)
Jackson Clarion-Ledger 5/24/1901, p. 4",,19010522,MS19010522,2,02,MS1901052202
Lynching,1901,6,18,Abe Barrett,,,,Black,Male,,Harrison,MS,28047,Hancock,MS,28047,,Hanged and riddled with bullets,"Assaulting an unmarried 15 year-old white girl, daughter of a prominent citizen","Atlanta (GA) Constitution 6/19/1901, p. 1 (Ancestry.com)
New Orleans (LA) Times-Picayune 6/19/1901, p. 1, 9 (GenealogyBank.com)",,19010618,MS19010618,1,01,MS1901061801
Lynching,1901,7,11,Vincent Serio,Victor Ameo,Victor Cuneo,,White-Italian,Male,,Washington,MS,28151,Washington,MS,28151,,Shot,Unreported,"New Orleans (LA) Daily Picayune 7/12/1901, p. 5
Atlanta (GA) Constitution 7/12/1901, p. 3 (NewspaperArchive.com)
Atlanta (GA) Constitution 7/18/1901, p. 1 (Ancestry.com)",,19010711,MS19010711,1,01,MS1901071101
Lynching,1901,7,11,John Serio,John Ameo,John Cuneo,,White-Italian,Male,50,Washington,MS,28151,Washington,MS,28151,,Shot,Unreported,"New Orleans (LA) Daily Picayune 7/12/1901, p. 5
Atlanta (GA) Constitution 7/12/1901, p. 3 (NewspaperArchive.com)
Atlanta (GA) Constitution 7/18/1901, p. 1 (Ancestry.com)",,19010711,MS19010711,2,02,MS1901071102
Lynching,1901,7,20,Jesse P. Phillips,Jessie Phillips,Jesse P. Philips,,Black,Male,,Bolivar,MS,28011,Bolivar,MS,28011,,Hanged,"Killed a white man, a plantation manager","Atlanta (GA) Constitution 7/21/1901, p. 3 (Ancestry.com)
New Orleans (LA) Daily Picayune 7/21/1901, p. 1
Charleston (SC) Sunday News 7/21/1901, p. 1
Macon (GA) Telegraph 7/21/1901, p. 12 (Macon Historic Newspapers)",,19010720,MS19010720,1,01,MS1901072001
Lynching,1901,8,1,Belford McCray,Belfield McCray,,,Black,Male,,Carroll,MS,28015,Carroll,MS,28015,,Hanged,Murder of a white man and his wife,"Atlanta (GA) Constitution 8/2/1901, p. 1, 5 (Ancestry.com; NewspaperArchive.com)
New Orleans (LA) Daily Picayune 8/2/1901, p. 1
Atlanta (GA) Constitution 8/3/1901, p. 3 (Ancestry.com)",,19010801,MS19010801,1,01,MS1901080101
Lynching,1901,8,1,Betsy McCray,,,,Black,Female,,Carroll,MS,28015,Carroll,MS,28015,,Hanged and riddled with bullets,Murder of a white man and his wife,"Atlanta (GA) Constitution 8/2/1901, p. 1, 5 (Ancestry.com; NewspaperArchive.com)
New Orleans (LA) Daily Picayune 8/2/1901, p. 1
Atlanta (GA) Constitution 8/3/1901, p. 3 (Ancestry.com)",,19010801,MS19010801,2,02,MS1901080102
Lynching,1901,8,1,Ida McCray,,,,Black,Female,,Carroll,MS,28015,Carroll,MS,28015,,Hanged and riddled with bullets,Murder of a white man and his wife,"Atlanta (GA) Constitution 8/2/1901, p. 1, 5 (Ancestry.com; NewspaperArchive.com)
New Orleans (LA) Daily Picayune 8/2/1901, p. 1
Atlanta (GA) Constitution 8/3/1901, p. 3 (Ancestry.com)",,19010801,MS19010801,3,03,MS1901080103
Lynching,1901,8,4,William Price,Wm. Price,Will Price,,Black,Male,,Carroll,MS,28015,Carroll,MS,28015,,Riddled with bullets,Complicity in murder of a white man and his wife,"New Orleans (LA) Times-Picayune 8/5/1901, p. 1 (GenealogyBank.com)
Atlanta (GA) Constitution 8/5/1901, p. 4 (Ancestry.com)
Canton (OH) Repository 8/5/1901, p. 2 (GenealogyBank.com)
Lexington (KY) Morning Herald 8/5/1901, p. 8 (GenealogyBank.com)
Augusta (GA) Chronicle 8/5/1901, p. 1 (GenealogyBank.com)",,19010804,MS19010804,1,01,MS1901080401
Lynching,1901,11,3,Unnamed Negro,Unknown Negro,,,Black,Male,,Harrison,MS,28047,Harrison,MS,28047,,Burned,"Criminal assault on a married white woman, wife of prominent citizen","New Orleans (LA) Times-Picayune 11/4/1901, p. 1 (GenealogyBank.com)
New Orleans (LA) Item 11/4/1901, p. 2 (GenealogyBank.com)
Omaha (NE) World Herald 11/5/1901, p. 5 (GenealogyBank.com)
Charlotte (NC) Observer 11/5/1901, p. 4 (GenealogyBank.com)",,19011103,MS19011103,1,01,MS1901110301
Lynching,1902,2,19,Oliver Bibb,Oliva Bibb,,,Black,Male,,Montgomery,MS,28097,Montgomery,MS,28097,,Riddled with bullets,"Accessory to the murder of a white man, son of a Baptist minister","New Orleans (LA) Times-Picayune 2/20/1902, p. 1 (GenealogyBank.com)
Atlanta (GA) Constitution 2/20/1902, p. 6
New York (NY) Evening Tribune 2/20/1902, p. 1 (GenealogyBank.com)
Columbia (SC) State 2/20/1902, p. 1 (GenealogyBank.com)",,19020219,MS19020219,1,01,MS1902021901
Lynching,1902,5,8,Pald May,Paldo May,,,Black,Male,,Simpson,MS,28127,Simpson,MS,28127,Whitecaps,Shot,Indolence,"Jackson Clarion-Ledger 5/9/1902, p. 8
Atlanta (GA) Constitution 5/9/1902, p. 5 (Ancestry.com)",,19020508,MS19020508,1,01,MS1902050801
Lynching,1902,5,11,Horace Mullen,Horace Muller,,,Black,Male,,Coahoma,MS,28027,Coahoma,MS,28027,,Unreported,Unknown,"Jackson Clarion-Ledger 5/12/1902, p. 1
Atlanta (GA) Constitution 5/16/1902, p. 6 (Ancestry.com)",,19020511,MS19020511,1,01,MS1902051101
Lynching,1902,7,17,Jim Gaston,Negro,Unknown Negro,,Black,Male,,Attala,MS,28007,Attala,MS,28007,,Shot,Incendiarism,"New Orleans (LA) Times-Picayune 7/20/1902, p. 2 (GenealogyBank.com)
Montgomery (AL) Advertiser 7/20/1902, p. 1 (GenealogyBank.com)
New Orleans (LA) Item 1/15/1903, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 1/29/1903,p. 1 (Macon Historic Newspapers)",,19020717,MS19020717,1,01,MS1902071701
Lynching,1902,7,17,William Ody,Wm. Ody,,,Black,Male,,Tunica,MS,28143,Tunica,MS,28143,,Burned,"Criminal assault on an unmarried white woman, daughter of a planter","New Orleans (LA) Times-Picayune 7/17/1902, p. 2 (GenealogyBank.com)
Frederick (MD) News 7/18/19802, p. 1 (Ancestry.com)
New York (NY) Times 7/18/1902, p. 1 (GenealogyBank.com)",,19020717,MS19020717,2,02,MS1902071702
Lynching,1902,7,17,Monroe Hallum,Negro,Unknown Negro,,Black,Male,,Attala,MS,28007,Attala,MS,28007,,Shot,Incendiarism,"New Orleans (LA) Times-Picayune 7/20/1902, p. 2 (GenealogyBank.com)
Montgomery (AL) Advertiser 7/20/1902, p. 1 (GenealogyBank.com)
New Orleans (LA) Item 1/15/1903, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 1/29/1903,p. 1 (Macon Historic Newspapers)",,19020717,MS19020717,3,03,MS1902071703
Lynching,1902,8,9,John McDaniel,,,,Black,Male,,Amite,MS,28005,Amite,MS,28005,,Hanged,Lawlessness,"New Orleans (LA) Times-Picayune 8/12/1902, p. 14 (GenealogyBank.com)
Biloxi Daily Herald 8/13/1902, p. 4 (GenealogyBank.com)",,19020809,MS19020809,1,01,MS1902080901
Lynching,1902,8,16,Charles Johnson,Chas. Johnson,,,Black,Male,,Leake,MS,28079,Leake,MS,28079,,Unreported,Criminal assault on a young white woman,"New Orleans (LA) Times-Picayune 8/17/1902, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/17/1902, p. 8 (Macon Historic Newspapers)
Lexington (KY) Morning Herald 8/17/1902, p. 8 (GenealogyBank.com)",,19020816,MS19020816,1,01,MS1902081601
Lynching,1902,9,28,Thomas Clark,Tom Clark,Will Gibson,William Gibson,Black,Male,Young,Alcorn,MS,28003,Alcorn,MS,28003,,Burned,Murder of a married white woman,"Atlanta (GA) Constitution 9/28/1902, p. 5 (Ancestry.com)
Macon (GA) Telegraph 9/28/1902, p. 10 (Macon Historic Newspapers)
New Orleans (LA) Daily Picayune 9/29/1902, p. 1
Biloxi Daily Herald 9/29/1902, p. 1 (GenealogyBank.com)",,19020928,MS19020928,1,01,MS1902092801
Lynching,1902,10,20,Unnamed Negro,Unknown Negro,Negro,,Black,Male,,Jones,MS,28067,Jones,MS,28067,,Shot,Attempted assault on a white woman,"Memphis (TN) Commercial Appeal 10/21/1902, p. 4
New Orleans (LA) Times-Picayune 10/21/1902, p. 1 (GenealogyBank.com) 
",,19021020,MS19021020,1,01,MS1902102001
Lynching,1902,10,31,"""Bear"" ",Unknown Negro,,,Black,Male,,Quitman,MS,28119,Quitman,MS,28119,White and black,Burned,Killing and robbing two white men,"New Orleans (LA) Daily Picayune 11/2/1902, p. 11
Macon (GA) Telegraph 11/2/1902, p. 9 (Macon Historic Newspapers)
Biloxi Daily Herald 11/3/1902, p. 1 (GenealogyBank.com)",,19021031,MS19021031,1,01,MS1902103101
Lynching,1903,5,2,Ben Bryant,Robert Bryant,Bob Bryant,,Black,Male,<20,Warren,MS,28149,Warren,MS,28149,,Hanged - strangulation,"Murder of a white man, a storekeeper","Memphis (TN) Commercial Appeal 5/4/1903, p. 3
New Orleans (LA) Times-Picayune 5/3/1903, p. 2 (GenealogyBank.com)
New York (NY) Evening Tribune 5/4/1903, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 5/5/1903, p. 12
New Orleans (LA) Times-Picayune 5/5/1903, p. 16 (GenealogyBank.com)",,19030502,MS19030502,1,01,MS1903050201
Lynching,1903,5,10,Unnamed Negro,,,,Black,Male,,Wilkinson,MS,28157,Wilkinson,MS,28157,,Unreported,Arson,"New Orleans (LA) Item 5/9/1903, p. 5 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 5/26/1903, p. 3
Elkhart (IN) Truth 5/27/1903, p. 6 (GenealogyBank.com)",,19030510,MS19030510,1,01,MS1903051001
